"","word","freq","sentiment","delay"
"2389","ballerstatus",1,0.388135593,-0.25
"2390","balloons",1,0.376666667,-0.333333333
"2391","ballooonknots",19,-0.201767676666667,-0.0674603176666667
"2392","balls",6,0.0319036402,-0.329358178
"2393","ballsy",1,0.1,-0.5
"2394","ballupaip",2,0.243055556,-0.3
"2395","balt",1,0.455813953,-0.5
"2396","baltimore",24,0.0324927646,0.91761904765
"2397","baltimore‚Ä",2,0.376813187,-0.5833333335
"2398","bama",1,0.639215686,-0.7
"2399","bamboozled",1,0.03,-0.25
"2400","bamboozling",1,0.085714286,0.666666667
"2401","ban",8,0.304700855,-0.391304348
"2402","banana",9,0.120734055833333,-0.8246031745
"2403","band",6,0.614643307833333,-0.172250567
"2404","bandaid",1,-0.361538462,-0.4
"2405","bandekoot",1,0.327952756,3
"2406","banditheart",1,0.509166667,-0.25
"2407","bandondunesgolf",1,0.467272727,1.652173913
"2408","bands",4,0.352777778,-0.5
"2409","bandwidth",6,0.465154762166667,0.387265512333333
"2410","bandwidthmp",1,0.614732143,-0.258064516
"2411","bang",1,-0.030128205,0.454545455
"2412","banging",1,0.557894737,-0.090909091
"2413","bangup",1,0.3,4.25
"2414","bank",7,0.179046408285714,-0.563095238
"2415","banking",1,0.495918367,1.142857143
"2416","bankofamerica",1,0.11,2
"2417","bankrupt",4,-0.19990079375,1.51666666675
"2418","banks",1,0.4075,-0.727272727
"2419","banned",32,0.326160757,0.202659574333333
"2420","banner",1,0.236111111,-1
"2421","banning",1,0.304316547,-0.277777778
"2422","bans",1,0.384482759,1
"2423","banspirit",1,-0.285,1.5
"2424","banter",1,0.666666667,-0.75
"2425","bar",16,0.291401330733333,0.0692880322666667
"2426","barackobama",1,0.43,-0.03030303
"2427","barato",4,0.040079365,0.0185185186666667
"2428","barb",1,0.554464286,0.5
"2429","barbados",1,0.113793103,-0.5
"2430","barbara",5,0.421041396,0.4667171716
"2431","barbaraselegant",1,0.81322314,0.625
"2432","barbie",1,-1.1,-0.5
"2433","barbinnebraska",1,0.554464286,0.5
"2434","barcaman",1,0.364197531,0.173913043
"2435","barcelona",7,0.46999171,2.4305555555
"2436","bare",8,0.0402423421428571,-0.792517006857143
"2437","barebones",2,1.03,0
"2438","barefare",6,0.300833333333333,0.347222222166667
"2439","barefares",1,-0.2,-1
"2440","barefootvibes",1,0.214766839,1.615384615
"2441","barely",12,0.339696989363636,0.0786690433636364
"2442","barf",5,0.1278243745,-0.63666666675
"2443","barfed",1,0.373214286,1.857142857
"2444","bargain",4,0.24136343225,0.85277777775
"2445","barkydoos",1,0.225757576,-1
"2446","barnettmachen",1,0.504716981,1.454545455
"2447","barnhab",1,0.276190476,-0.576923077
"2448","barny",1,1.083870968,-1
"2449","baron",1,0.252024922,0.267857143
"2450","baroncorbinwwe",1,0.766216216,-0.68
"2451","barr",2,0.4900505055,0.5333333335
"2452","barrantesniko",1,0.532692308,0.363636364
"2453","barrel",2,0.0720982145,-0.1666666665
"2454","barrels",1,0.290384615,-0.875
"2455","barrickgold",9,0.359375,-1
"2456","barriers",1,0.334693878,-0.607142857
"2457","barronscoma",1,-1.133333333,-1
"2458","barryboyer",1,0.87195122,-0.285714286
"2459","barrysloane",1,0.071875,-0.15
"2460","bars",3,-0.369107517,0.277777777666667
"2461","barstool",1,-0.25,1.5
"2462","barstoolbigcat",4,0.219969367666667,1.96360153266667
"2463","bartcrow",1,0.22755102,0.7
"2464","bartonbowser",1,0.627439024,-0.25
"2465","basche",1,0.35,2
"2466","base",4,0.20767887775,1.0416666665
"2467","baseball",2,0.25275,-0.5625
"2468","baseballseasonishere",1,0.596551724,0
"2469","based",15,0.396991708076923,0.434642105153846
"2470","basement",1,1.234210526,-0.4
"2471","bases",2,0.0492857145,-0.375
"2472","bash",2,-0.04375,2.15
"2473","bashing",1,0.166906475,0
"2474","basic",282,0.451582793676471,0.804956854911765
"2475","basical",1,0.471830986,-0.8
"2476","basically",22,0.252885229857143,0.181892140380952
"2477","basis",2,0.1467592595,-0.297619048
"2478","basissooooo",1,0.953571429,-0.095238095
"2479","basket",1,0.419230769,-0.733333333
"2480","basketballs",1,0.475,0
"2481","bass",1,0.4859375,-0.818181818
"2482","bassinets",2,0.605964467,-0.28125
"2483","bassman",1,0.426851852,-0.642857143
"2484","bastards",1,0.593877551,-1
"2485","basura",1,-0.2,2.333333333
"2486","bat‰",1,0.527083333,-0.6
"2487","batch",1,0.302702703,-0.4
"2488","batconintl",1,0.359722222,1.153846154
"2489","bathroo",1,0.211111111,-0.4
"2490","bathroom",19,0.218600539583333,0.206798245666667
"2491","bathrooms",5,0.512957188,1.3562121212
"2492","batman",1,0.209722222,1
"2493","baton",195,0.523164579043478,0.129130556695652
"2494","bats",1,0.359722222,1.153846154
"2495","batt",1,0.458579882,-0.441176471
"2496","batte",1,0.7,0.833333333
"2497","batteries",1,0.843333333,-0.379310345
"2498","battery",2,0.4734866825,0.5625
"2499","battle",2,0.452571382,0.3653846155
"2500","bay",4,0.2291646295,1.89583333325
"2501","bayareaplanner",1,0.658474576,-0.074074074
"2502","baynavigr",1,-0.139361702,1
"2503","bbaker",1,0.038888889,-0.6
"2504","bbakhshandeh",1,0.688461538,-0.428571429
"2505","bbb",3,-0.208333333333333,0.466666666666667
"2506","bbbmedia",1,-0.25,2
"2507","bbbtricounties",1,0.326373626,0.230769231
"2508","bbccouknews",1,0.074358974,0.333333333
"2509","bbcworld",1,0.259677419,1.454545455
"2510","bbdaircraft",13,0.4595765345,-0.5625
"2511","bbot",1,-0.083333333,-0.666666667
"2512","bbregs",1,-0.125,-0.2
"2513","bbrockman",2,0.279279279,-0.461538462
"2514","bburke",1,0.262068966,0.333333333
"2515","bccdny",1,0.33974359,-0.428571429
"2516","bchogan",1,0.24529148,0
"2517","bck",1,0.833490566,0.2
"2518","bcknbrlounge",1,-0.06,-1.166666667
"2519","bcn",1,0.256190476,3.846153846
"2520","bcosgrove",1,0.324193548,2.111111111
"2521","bcuz",1,-0.75,-1
"2522","bcyzv",1,0.1453125,10
"2523","bday",12,0.408059628083333,1.41815476191667
"2524","bdijennrob",4,0.1,2.5
"2525","bdivertraffic",1,0.405072464,-0.5
"2526","bdl",5,0.300445833,0.1166666666
"2527","bdmrivera",1,0.415,-1
"2528","bdouger",1,0.55,-0.25
"2529","bdsmovement",1,0.081428571,-0.888888889
"2530","bdunbill",1,0.247093023,-0.666666667
"2531","bdunfee",1,0.292063492,-0.090909091
"2532","bea",2,0.5558333335,-0.7857142855
"2533","beach",44,0.195078393378378,0.385017160027027
"2534","beachchicago",1,0.5,5
"2535","beachclub",1,0.075,-0.333333333
"2536","beachvacation",1,0.175,-1
"2537","beaconstreaker",1,0.539823009,0.272727273
"2538","beads",1,0.575,-0.5
"2539","beant",1,0.334946237,-0.409836066
"2540","beapedroza",1,-0.57,-0.5
"2541","bear",1,0.328571429,-0.5
"2542","beard",1,0.363333333,0.333333333
"2543","beardtravel",1,0.866153846,-0.55
"2544","bearflash",4,-0.153333333,2.5
"2545","bearfoothiker",1,0.564893617,-0.25
"2546","bearing",1,0.3171875,0.111111111
"2547","bearpanion",1,0.129787234,0.923076923
"2548","bears",1,0.402797203,-0.36
"2549","bearunlv",1,0.4,-0.333333333
"2550","beat",11,0.3010215202,0.037392157
"2551","beatdown",1,-0.225,0
"2552","beating",1,0.325,-1
"2553","beatrice",1,0.183333333,0
"2554","beats",6,0.361219620333333,0.998677248833333
"2555","beau",1,0.962222222,-0.416666667
"2556","beaubillinger",2,0.329054054,0.1
"2557","beaudavidson",1,0.402884615,-0.75
"2558","beauties",9,0.4473282605,-0.289260385
"2559","beautifu",1,0.578828829,-0.458333333
"2560","beautiful",116,0.431312848439394,0.0784888458636364
"2561","beautifullife",1,0.648888889,-1
"2562","beautifully",1,0.315175097,-0.563636364
"2563","beautifulplcs",1,1.052222222,0.842105263
"2564","beautifying",1,0.537755102,-0.583333333
"2565","beauty",9,0.362495245555556,0.376703950888889
"2566","beautyville",1,0.640957447,-0.695652174
"2567","beauxtoxx",1,0.6525,-0.769230769
"2568","bec",1,0.417857143,-0.7
"2569","became",2,0.521273292,0.4166666665
"2570","becaus",3,0.101051109333333,0.255952381
"2571","becca",1,-0.067857143,2.166666667
"2572","beccastevensbsb",1,0.409090909,1.368421053
"2573","beccuhhhjayne",1,0.411734694,-0.142857143
"2574","beckenriquez",1,0.451470588,1.272727273
"2575","becks",1,0.417857143,-0.7
"2576","becksux",5,-0.088888889,0.961111111
"2577","becky",1,0.770731707,-0.583333333
"2578","beckykarsh",1,0.749528302,-0.529411765
"2579","beckykelly",7,0.245145631,-1
"2580","beckylynchwwe",17,0.625969793,1.6094452775
"2581","beckytaylortn",1,0.491666667,-0.888888889
"2582","becom",1,0.237662338,0.545454545
"2583","become",19,0.372257606166667,0.715570854666667
"2584","becomes",2,0.570503597,-0.6
"2585","becoming",8,0.493224233625,0.0247514705
"2586","becuz",2,-0.1261363635,1.5
"2587","bed",19,0.299121900125,0.9605354488125
"2588","bedtime",1,0.257142857,-1
"2589","bee",1,0.192307692,-0.666666667
"2590","beef",1,0.381756757,0.875
"2591","beehive",2,0.4928420525,-0.6136363635
"2592","beemits",1,0.887313433,-0.285714286
"2593","been‚Ä",1,0.7265625,-0.666666667
"2594","beenishfahmed",1,0.209672131,-0.340425532
"2595","beep",5,0.505128205,-0.333333333
"2596","beer",6,0.283035460666667,0.307902298833333
"2597","beers",2,0.4794241575,1.0714285715
"2598","bees",1,0.283333333,0
"2599","befoe",1,0.12,-0.666666667
"2600","befor",3,0.374702968666667,-0.105263158
"2601","beg",1,0.25,-0.25
"2602","began",1,0.593229167,0.25
"2603","beggars",1,0.077272727,-0.666666667
"2604","beggi",1,0.275862069,-0.25
"2605","begging",3,0.109897119333333,0.648148148
"2606","begin",19,0.210029402294118,-0.325507335764706
"2607","beginning",11,0.138250943,0.50416666675
"2608","begins",6,0.276006766333333,-0.2452651515
"2609","begoodtopeople",3,0.3494456765,0.1785714285
"2610","begs",1,-0.003125,-0.4
"2611","behalf",3,0.161272489333333,0.362433862333333
"2612","behaving",1,-0.124339623,-0.866666667
"2613","behavior",31,0.453605717833333,1.85972850683333
"2614","behaviour",2,0.256072825,2.25
"2615","behind",172,0.326974537125,0.5218201863125
"2616","behonestbreal",2,-0.215384615,-0.5
"2617","bei",61,0.329960411333333,0.232352858541667
"2618","beigo",3,0.428571429,0.6
"2619","beijiing",1,0.2875,0
"2620","beijing",4,0.5883333335,0.0257575755
"2621","beinglatino",155,0.3906922075,-0.39375
"2622","beings",2,0.097790404,-1
"2623","beingunited",13,0.6542763645,0.5131184455
"2624","beirut",2,0.376,12
"2625","bekahdc",1,0.190909091,-0.4
"2626","bekahstoneking",1,0.421212121,-0.333333333
"2627","belal",1,0.139520958,0.5
"2628","belanja",7,0.160655738,3.307692308
"2629","belated",2,0.509841954,-0.3194444445
"2630","belfast",4,0.9975,-0.666666667
"2631","belgian",1,0.611016949,-0.6
"2632","belgium",1,0.744117647,0.5
"2633","belie",1,0.340853659,0.615384615
"2634","belief",1,0.375,-0.444444444
"2635","believable",1,0.214204545,-0.578947368
"2636","believe",66,0.206912798380952,0.478491487047619
"2637","believeinsome",1,0.268421053,-1
"2638","believers",1,0.71884058,-0.304347826
"2639","believing",2,0.477579365,-0.6875
"2640","belindapost",1,0.383783784,-1
"2641","belize",19,0.557505047666667,0.357638889
"2642","bell",2,0.440567766,-0.5566037735
"2643","bellabug",1,0.420714286,0.625
"2644","bellamyyoung",2,0.4725,0.666666667
"2645","bellasmommy",5,0.470588235,-0.25
"2646","bellatwins",2,0.536363636,0.028571429
"2647","bellies",1,0.786021505,-0.714285714
"2648","belligerent",2,0.1705357145,-0.7083333335
"2649","belllawfirmwv",1,0.231578947,0.285714286
"2650","bello",1,0.719897959,-0.588235294
"2651","bellofthebpoint",3,0.170238095,-0.5
"2652","bells",2,0.077792208,2.972222222
"2653","beloitcollege",1,0.476315789,0.380952381
"2654","belong",1,0.342574257,-0.9375
"2655","belongin",1,-0.021428571,3.333333333
"2656","belongings",9,0.263863754444444,0.326271876222222
"2657","beloved",1,0.401470588,-1
"2658","beloweconomy",1,0.866153846,-0.55
"2659","belt",7,0.259615753714286,0.507970137142857
"2660","belts",1,0.833333333,1
"2661","ben",21,0.419973341466667,0.684797424733333
"2662","benbacon",1,0.47606383,-0.385964912
"2663","benbrueshoff",1,0.378571429,9.333333333
"2664","benbskaggs",1,0.248148148,-0.698113208
"2665","bencefalo",1,0.480275229,0.727272727
"2666","bendanza",1,0.188461538,1.8
"2667","bendoraitis",1,0.13,0
"2668","bendsmore",1,0.15,-0.5
"2669","benefit",7,0.390684569142857,-0.215720390571429
"2670","benefits",17,0.6113910571875,1.0023193631875
"2671","benfinzel",1,0.904477612,0.090909091
"2672","benioff",5,0.2635,0.375
"2673","benjamin",1,0.877142857,-0.652173913
"2674","benjaminalma",1,0.498461538,-0.75
"2675","benjaminkanes",1,0.877142857,-0.652173913
"2676","benjammincrewds",1,0.515217391,12
"2677","benjhilmer",1,0.336516854,-1
"2678","benjiero",12,0.473660714,-1
"2679","benjistreeter",1,0.744186047,1.125
"2680","benjoseph",2,0.393243243,-1
"2681","benkeene",1,-0.014285714,-1
"2682","benmarks",2,0.5709016395,0.1875
"2683","benmarlin",1,0.110714286,-0.5
"2684","bennpegg",1,0.675,-0.3125
"2685","bennyb",1,0.421111111,-0.545454545
"2686","benoitanger",1,0.425757576,-0.571428571
"2687","benrogers",1,0.126923077,0.8
"2688","benrothke",1,0.433333333,0.333333333
"2689","benshapiro",15,0.299435028,0.275862069
"2690","bensonlin",1,0.243220339,4.176470588
"2691","bensotokarass",1,0.610714286,0.346153846
"2692","bent",1,-0.216666667,-0.5
"2693","benthornewill",1,0.25,-0.333333333
"2694","benz",1,0.647029703,-0.290322581
"2695","benzobossedup",1,0.116666667,1
"2696","ber",1,0.105378486,1.428571429
"2697","bereavement",7,0.200379479285714,0.117973505142857
"2698","bereghostgames",5,0.3,-0.590909091
"2699","berkeleystudentkickedoffflight",1,-0.031308411,0
"2700","berkeleystudentquestionedrefusedservi",1,0.315740741,0.4
"2701","berlin",1,0.583076923,0.6
"2702","bernie",1,-0.427272727,1.333333333
"2703","berniebahrmasel",1,0.613829787,-1
"2704","berniezilio",1,-0.35,2.25
"2705","bers",1,0.105378486,1.428571429
"2706","berth",1,-0.375,0
"2707","besides",5,0.1008533708,2.0233333334
"2708","best",791,0.412334087234501,0.472172450423181
"2709","bestairline",1,0.497333333,-1
"2710","bestairlineever",1,0.137804878,4.166666667
"2711","bestflightever",1,0.25,7
"2712","bestie",1,0.526744186,-0.739130435
"2713","bestrestaurant",1,0.195238095,0.428571429
"2714","bestsafetyinstructionsever",1,0.833333333,1
"2715","bestwingman",1,0.303937008,0.176470588
"2716","bet",20,0.3403343157,0.6451752489
"2717","beth",3,0.380551594333333,0.0486111113333333
"2718","bethalewis",1,0.193518519,-0.01754386
"2719","bethanybucher",1,0.333333333,1.5
"2720","bethceriani",1,0.580666667,0.916666667
"2721","bethlindorff",1,0.318613139,-0.428571429
"2722","bethshanna",1,0.44025974,0
"2723","bethvaughnrtv",1,0.005208333,1
"2724","betrayed",1,0.525,-0.769230769
"2725","betsy",1,0.475,-0.125
"2726","better",370,0.377785568220532,0.324822513775665
"2727","betterdifferent",1,-0.95,-1
"2728","betterlesson",1,0.920535714,-0.466666667
"2729","betterneveragainspiritairlines",1,0.374137931,-0.9
"2730","bettysharples",1,0.559375,-0.3
"2731","betvodka",1,0.378571429,9.333333333
"2732","bev",3,0.110370370333333,-0.515151515
"2733","bevavera",1,0.314873418,0.11627907
"2734","beverage",6,0.489686255666667,-0.228491688166667
"2735","bevjack",1,0.256944444,1.833333333
"2736","bevysmith",1,0.311764706,-0.333333333
"2737","beware",2,0.501829769,-0.3397435895
"2738","bex",1,0.543269231,1.428571429
"2739","bexican",1,0.388135593,-0.25
"2740","bey",2,-0.1504285715,-0.6666666665
"2741","beyonc",1,0.023333333,-1
"2742","beyonce",2,0.442819149,-0.5
"2743","beyoncÌ",1,0.39375,-0.666666667
"2744","beyond",30,0.25318615,1.16080300246667
"2745","beyondryan",1,-0.269230769,7.5
"2746","bezhz",1,-0.378846154,2.333333333
"2747","bfans",2,0.713207071,0.718253968
"2748","bff",1,0.298155738,-0.467741935
"2749","bfgf",1,0.645544554,1.464285714
"2750","bfi",2,0.3279247395,-0.5625
"2751","bfischermartin",510,0.295998125428571,0.0439123675
"2752","bfontaine",1,0.35,1.166666667
"2753","bfrinn",1,0.642753623,-0.555555556
"2754","bfs",1,-0.75,1.25
"2755","bfung",2,0.04,0.5
"2756","bga",1,0.598809524,0.5
"2757","bgallthat",2,0.958208955,0
"2758","bgarner",1,0.023076923,-0.777777778
"2759","bgate",1,0.233333333,0.727272727
"2760","bggdan",2,0.028571429,0.333333333
"2761","bgrobicki",1,0.398245614,0.7
"2762","bhalamehendale",1,1.233333333,-0.157894737
"2763","bhall",1,0.465384615,-0.8
"2764","bham",1,-0.108333333,0.285714286
"2765","bheffern",1,0.9625,-0.72
"2766","bhes",1,0.371505376,0
"2767","bhirschhaut",1,0.805369128,1.166666667
"2768","bhm",5,0.4420990288,0.2176621408
"2769","bhmairport",2,0.2742473115,-0.7272727275
"2770","bhx",1,0.592473118,-0.523809524
"2771","biancafortuin",1,1.272972973,0.894736842
"2772","bianchiwrites",1,0.074299065,-0.75
"2773","bias",7,0.00434597199999999,-0.380952381
"2774","biased",1,0.6125,-0.375
"2775","biasedgirl",1,0.456565657,-0.846153846
"2776","bibiani",8,0.404090909,-0.5
"2777","biblegirl",2,0.340764331,-0.5
"2778","bickantzis",4,0.287755102,-0.875
"2779","bieber",1,0.298636364,-0.162790698
"2780","bien",3,0.0475140055,2.7833333335
"2781","big",204,0.318173046670213,0.294549399297872
"2782","bigband",3,0.608695652,-0.555555556
"2783","bigbaytie",2,0.11459854,-1
"2784","bigbendmedic",1,0.381927711,0.090909091
"2785","bigbenpreds",1,0.292063492,-0.090909091
"2786","bigbootyfoxxx",1,0.166666667,-0.5
"2787","bigbroncosfan",2,0.57459431,0.022222222
"2788","bigbtybailey",2,0.168518519,0.2
"2789","bigdeal",1,-0.093877551,-0.666666667
"2790","bigdinkel",2,0.430882353,0.346153846
"2791","bigeasy",1,-0.1,-1
"2792","bigfatdiscourse",1,0.588741722,0.333333333
"2793","bigfrontseatftw",1,0.133333333,0.333333333
"2794","bigger",5,0.2917204432,-0.4320273722
"2795","biggest",10,0.3188834871,1.4920634921
"2796","biggj",1,0.074662162,0.409090909
"2797","biggmarv",1,0.620666667,1.166666667
"2798","bighousecomics",1,0.558955224,1.034482759
"2799","bigjayoakerson",1,0.337962963,-0.533333333
"2800","biglots",2,0.5,0.333333333
"2801","bigly",2,0.425,-0.833333333
"2802","bigmalx",1,-0.075,-1
"2803","bigman",1,0.603370787,0.727272727
"2804","bigmetalbird",4,0.690616531,1.2272727275
"2805","bigot",1,0.406741573,-0.2
"2806","bigotry",1,0.904285714,0.842105263
"2807","bigots",3,0.253260653666667,-0.375
"2808","bigredgop",2,0.620833333,0.142857143
"2809","bigs",1,0.798214286,-0.75
"2810","bigups",1,0.96,0.285714286
"2811","bigwaverecruit",1,0.376587302,-1
"2812","bigyankeemike",1,0.193597561,-1
"2813","bike",5,0.3985159588,0.1575
"2814","bikeflights",1,0.584615385,-0.7
"2815","bikingbradley",1,0.348888889,-0.142857143
"2816","bilanx",9,0.121538462,-0.8
"2817","biling„e",1,0.817647059,0
"2818","bill",14,0.141132487,0.0781452085555555
"2819","billcarmody",2,0.73941163,0.067586207
"2820","billdirects",1,0.05,0.857142857
"2821","billed",1,0.562903226,2.5
"2822","billgates",1,0.557894737,-0.090909091
"2823","billhudsong",1,0.318613139,-0.428571429
"2824","billiejoeme",1,0.245192308,-0.142857143
"2825","billing",2,0.4271363635,-0.789473684
"2826","billion",7,0.402093703166667,-0.428282828166667
"2827","billionlotto",1,1.425,1.333333333
"2828","billions",1,0.455555556,6
"2829","billionsofthanks",1,-0.017391304,0.555555556
"2830","billwalton",1,0.615217391,1.6
"2831","billy",1,0,-0.5
"2832","billyandrews",1,0.647590361,-1
"2833","billycorben",1,0.3,-1
"2834","billycornwell",1,0.74375,9
"2835","billyfroe",1,0.765196078,0.2
"2836","billykid",1,0.118055556,-0.166666667
"2837","billyliu",2,0.240909091,0
"2838","billynorris",12,0.7138263698,-0.194360902
"2839","billysea",1,0.394318182,0.705882353
"2840","billytiongco",2,0.4911944445,-0.766025641
"2841","billywatts",1,0.379081633,-0.8
"2842","bin",77,0.427121509583333,0.198289089
"2843","bindc",1,0.324,0.916666667
"2844","binge",2,1.011111111,2.5
"2845","binghamton",1,0.593877551,-1
"2846","bingo",1,0.0432,0.6
"2847","binkley",1,0.25,0.285714286
"2848","bins",21,0.473609068583333,0.145430422833333
"2849","bio",7,0.0554338552,1.2700956938
"2850","biocio",1,0.296774194,1.222222222
"2851","biofuel",15,0.965059055,-0.4285714285
"2852","biofuels",1,0.765789474,-0.52173913
"2853","biologyemily",1,0.310576923,1.7
"2854","bir",1,0.569186047,0.727272727
"2855","bird",36,0.339566526241379,-0.148626766206897
"2856","birds",5,0.5172691376,-0.0902222222
"2857","birdsstones",2,0.295,0.1666666665
"2858","birmingham",1,0.304878049,0
"2859","birth",5,0.3461342386,0.1892307692
"2860","birthday",282,0.535425928382716,0.268178909061728
"2861","birthdays",2,0.543620451,-0.3671096345
"2862","bischoff",1,0.4734375,-0.1
"2863","biscoff",1,0.348591549,0
"2864","biscoffcookies",1,0.354929577,0
"2865","biscoffs",1,0.453703704,0.625
"2866","biscotti",1,0.195238095,0.428571429
"2867","biscuits",1,0.2375,-0.6
"2868","bishop",1,0.419736842,-0.214285714
"2869","bit",35,0.309808199088235,0.546105095970588
"2870","bitch",3,0.079128925,0.472222222333333
"2871","bitches",2,0.425239168,-0.076470588
"2872","bitchesthey",1,0.015919283,0.819672131
"2873","bitchgfleet",2,-0.880769231,-1
"2874","bitchy",1,0.395744681,-0.833333333
"2875","bitchybuddhist",1,0.229496403,2.233333333
"2876","bite",2,-0.3791666665,-0.5
"2877","bithentinesaversary",1,0.425139665,-0.685185185
"2878","biting",1,0.166463415,-0.127659574
"2879","bitly",4,0.4282574395,0.25978773575
"2880","bitlya",1,0.860784314,10
"2881","bitlyaaawardtrvl",1,0.389737991,-0.423728814
"2882","bitlyaabagtrack",5,0.2748248882,0.8710671642
"2883","bitlyaaboard",1,0.447413793,1.583333333
"2884","bitlyaabundles",1,0.400847458,0.111111111
"2885","bitlyaacarryon",1,0.173051948,0.707317073
"2886","bitlyaacr",22,0.328052901882353,0.250017983647059
"2887","bitlyaadeals",1,0.276470588,2
"2888","bitlyaadvjoin",1,0.705147059,-0.230769231
"2889","bitlyaafleet",5,0.34494332975,2.211734694
"2890","bitlyaamile",1,0.079323308,2.37037037
"2891","bitlyaaspclmeals",1,0.639166667,-0.14
"2892","bitlyaastatus",1,-0.021944444,-0.058823529
"2893","bitlyaaupgfaq",2,0.327731092,-0.280885781
"2894","bitlyaawherewefly",1,0.523509934,-0.137254902
"2895","bitlyabvuk",95,-0.267435897,0.5
"2896","bitlyalertaa",26,0.38507349125,0.77671270925
"2897","bitlyaogz",3,0.664814815,-1
"2898","bitlyarnoc",1,0.401785714,2.125
"2899","bitlyauwinl",1,0.229722222,2.4375
"2900","bitlybacr",1,0.227822581,-1
"2901","bitlybcvxcv",1,0.33875,0.125
"2902","bitlybgfyxb",1,0.832911392,1.05
"2903","bitlybqi",1,0.778409091,1.315789474
"2904","bitlybqijh",3,0.696395943,0.251207729666667
"2905","bitlybrfrfght",1,0.415217391,-0.5
"2906","bitlycjhmvg",1,0.578828829,-0.458333333
"2907","bitlycnoxw",1,0.69556962,-0.53125
"2908","bitlycontactspirit",1,0.6,-1
"2909","bitlycpkbfs",4,0.77566467725,0.41808712125
"2910","bitlycqmtoi",1,0.7,-1
"2911","bitlydfgsqa",1,0.015217391,-1
"2912","bitlydonaepicqueen",1,0.194186047,0.375
"2913","bitlydoolm",1,0.909756098,-0.571428571
"2914","bitlydvadsk",1,0.902688172,-0.147058824
"2915","bitlydywosa",1,1.625,-0.833333333
"2916","bitlyeedk",7,0.505357142857143,-0.548469387714286
"2917","bitlyeoozfk",1,0.2125,-1
"2918","bitlyevkrj",1,0.575,0.25
"2919","bitlyfbwayt",1,0.363571429,-0.076923077
"2920","bitlyfhjcl",1,-0.183333333,-0.75
"2921","bitlyfltcng",1,0.401886792,-0.30952381
"2922","bitlyfuudd",1,0.339473684,9
"2923","bitlyfvm",1,0.507407407,1.095238095
"2924","bitlygaquj",1,0.090625,0.111111111
"2925","bitlygbpdv",23,0.349440482333333,-0.711640211666667
"2926","bitlygcopxe",1,0,-0.857142857
"2927","bitlygdian",1,0,-0.8
"2928","bitlygepii",1,0.84,-0.75
"2929","bitlygipbok",1,0.35,0
"2930","bitlygjxrl",1,0.572916667,0
"2931","bitlygyrbkw",1,0.251351351,-0.523809524
"2932","bitlyhhel",1,1.057142857,0.238095238
"2933","bitlyi",1,-0.039666667,-0.411764706
"2934","bitlyiajdrd",1,-0.007142857,0
"2935","bitlyihpcg",1,0.531168831,-0.444444444
"2936","bitlyilwbjz",1,0.782786885,-0.882352941
"2937","bitlyipixky",1,0.1275,0
"2938","bitlyj",1,0.538888889,1.210526316
"2939","bitlyjihbon",1,0.423837209,-0.714285714
"2940","bitlyjisoo",1,0.0625,-0.428571429
"2941","bitlyjl",1,0.341666667,-1
"2942","bitlyjlfovl",161,0.324252074396226,0.598562443811321
"2943","bitlyjuamae",1,0.319512195,0
"2944","bitlyjwqmat",1,0.6,12
"2945","bitlykdkgo",1,1.22,-1
"2946","bitlykdymn",3,0.830216079333333,-0.132253711333333
"2947","bitlykefx",1,0.74375,-0.571428571
"2948","bitlykeggv",1,0.025,-0.666666667
"2949","bitlykfzcj",1,0.928571429,-0.444444444
"2950","bitlyktidg",3,0.692394894666667,-0.176699445333333
"2951","bitlylettersw",73,0.261011747333333,1.38024691366667
"2952","bitlylgmz",21,0.160465116,-0.666666667
"2953","bitlylhraa",10,0.463207547,6
"2954","bitlyljhbb",110,0.350841229766667,0.3383333333
"2955","bitlylkfay",1,0.432653061,0.086956522
"2956","bitlylqcg",1,0.675,-0.772727273
"2957","bitlyltcvit",2,0.4009409475,0.5
"2958","bitlymainextra",1,0.032608696,-0.314285714
"2959","bitlymjqmhs",1,0.710285714,-0.24
"2960","bitlymlfd",1,0.3,2.5
"2961","bitlymoreaboutupgs",1,0.33372093,6
"2962","bitlymrwl",1,0.9075,-0.473684211
"2963","bitlymvoit",40,0.2365191805,0.357142857
"2964","bitlymwssku",1,0.583333333,-1
"2965","bitlymxfge",1,1.045348837,-0.6
"2966","bitlymz",1,0.392857143,0
"2967","bitlymzqfsz",17,0.521963949294118,0.264999493470588
"2968","bitlyndiydq",1,0.031707317,-0.307692308
"2969","bitlynjis",1,0.266666667,-1
"2970","bitlyntjh",1,0.495283019,0.6
"2971","bitlynvytkt",3,0.754946071333333,0.224384491
"2972","bitlynwkdrq",1,0.834313725,0.571428571
"2973","bitlynxmvj",17,0.122965116,1.111111111
"2974","bitlynxqqf",1,0.566666667,-0.5
"2975","bitlynxzg",20,0.552563829666667,0.176880607666667
"2976","bitlynzhw",1,0.825,0.5
"2977","bitlyocsqj",1,-0.166666667,-0.833333333
"2978","bitlyokzxi",96,0.1275,0.076923077
"2979","bitlyolbrv",1,0.125,-0.6
"2980","bitlyolgapr",21,0.028318584,0.3
"2981","bitlyopjmks",1,1.25,-1
"2982","bitlyornwyz",1,-0.25,-1
"2983","bitlyosdka",1,0.779591837,-0.916666667
"2984","bitlyovbeso",96,0.576646707,0.142857143
